313,Where Hands Touch,"Germany, 1944. Leyna, the 15-year old daughter of a white German mother and a black African father, meets Lutz, a compassionate member of the Hitler Youth whose father is a prominent Nazi soldier, and they form an unlikely connection in this quickly changing world.",2018-09-14,8.0,471,en,14.116
328,Ugetsu,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",1953-03-26,8.0,462,ja,10.281
333,One Week,"\"The story involves two newlyweds, Keaton and Seely, who receive a build-it-yourself house as a wedding gift. The house can be built, supposedly, in \"\"one week.\"\" A rejected suitor secretly re-numbers packing crates. The movie recounts Keaton's struggle to assemble the house according to this new \"\"arrangement.\"\"\"",1920-08-29,8.0,211,en,5.858
342,When Marnie Was There,"Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",2014-07-19,8.0,1526,ja,27.946
353,The Third Man,"\"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a \"\"third man\"\" present at the time of Harry's death",running into interference from British officer Major Calloway,and falling head-over-heels for Harry's grief-stricken lover,"Anna.\"",1949-08-31,8.0
363,Children of Heaven,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits.",1997-08-01,8.0,509,fa,14.516
373,Castle in the Sky,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,1986-08-02,8.0,3479,ja,41.705
379,A Whisker Away,"\"Miyo \"\"Muge\"\" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day",but he takes no notice of her. Nevertheless,while carrying a secret she can tell no one,Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento,"but eventually it may also make her unable to transform back to a human.\"",2020-06-18
386,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.",2020-10-23,8.0,401,en,15.157
397,It's Such a Beautiful Day,"Bill struggles to put together his shattered psyche, in this feature film version of Don Hertzfeldt's animated short film trilogy.",2012-08-24,7.9,240,en,9.534
413,Faust,"God and Satan war over earth; to settle things, they wager on the soul of Faust, a learned and prayerful alchemist.",1926-10-13,7.9,282,de,6.98
418,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995-03-14,7.9,8934,en,38.646
423,Nausicaä of the Valley of the Wind,"After a global war, the seaside kingdom known as the Valley of the Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaä, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",1984-03-11,7.9,2980,ja,30.569
428,Whisper of the Heart,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.",1995-07-15,7.9,1614,ja,30.426
436,Cousins,"Lucas is a young man who lives with his religious aunt Lourdes in a quiet country town. He helps his aunt by holding religious meetings with the ladies of the area, in the living room, playing biblical songs on the keyboard. This quiet life will end as soon as the charitable aunt communicates the arrival of another nephew, Mario, just out of jail. The clash of reality between the cousins ends up causing unusual situations, and an unexpected attraction among the boys.",2019-12-10,7.9,253,pt,8.406
444,The Greatest Showman,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",2017-12-20,7.9,8537,en,27.725
462,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",2013-09-04,7.9,7435,en,50.935
468,The Breadwinner,"A headstrong young girl in Afghanistan, ruled by the Taliban, disguises herself as a boy in order to provide for her family.",2017-11-17,7.9,701,en,11.588
469,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",2014-07-30,7.9,25568,en,38.258
470,The Pursuit of Happyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,2006-12-14,7.9,8805,en,50.388
489,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",1997-11-18,7.9,22467,en,186.988
495,The Specials,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.",2019-10-23,7.9,759,fr,9.0
510,Diabolique,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears.",1955-01-29,7.9,780,fr,12.176
521,Farewell My Concubine,"\"Abandoned by his prostitute mother in 1920, Douzi was raised by a theater troupe. There he meets Shitou and over the following years the two develop an act entitled \"\"Farewell My Concubine\"\" that brings them fame and fortune. When Shitou marries Juxian",Douzi becomes jealous,"the beginnings of the acting duo's explosive breakup and tragic fall take root.\"",1993-01-01,7.9,442
522,Minha Vida em Marte,"With the help of her best friend, Fernanda now has to deal with the perks of being married, or perhaps unmarried.",2018-12-27,7.9,268,pt,5.282
537,Dances with Wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",1990-03-30,7.9,3642,en,26.575
538,Bajrangi Bhaijaan,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,2015-07-17,7.9,396,hi,12.367
542,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.",2009-02-09,7.9,1668,en,11.577
544,Close,"Two thirteen year-olds have always been incredibly close but they drift apart after the intimacy of their relationship is questioned by schoolmates.  An emotionally transformative and unforgettable portrait of the intersection of friendship and love, identity and independence, and heartbreak and healing.",2022-11-01,7.9,225,fr,53.154
547,Interstella 5555,"Four talented alien musicians are kidnapped by a record producer who disguises them as humans. Shep, a space pilot in love with bass player Stella, follows them to Earth. Reprogrammed to forget their real identities and renamed The Crescendolls, the group quickly becomes a huge success playing soulless corporate pop. At a concert, Shep manages to free all the musicians except Stella, and the band sets out to rediscover who they really are -- and to rescue Stella.",2003-05-28,7.9,350,ja,12.195
553,Network,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",1976-11-14,7.8,1424,en,14.437
561,Mulholland Dr.,"\"Initially, \"\"Mulholland Dr.\"\" was to mark David Lynch's return to television. It is a retooling of a script originally shot as a 94-minute pilot for a TV series (co-written with TV screenwriter Joyce Eliason) for the channel ABC",which had approved the script,but chose not even to air the pilot once it was done in 1999,despite Lynch's labours to cut the project to their liking. It was left in limbo until 18 month later French company Studio Canal Plus (also producer of 'The Straight Story') agreed to pay ABC $7 million for the pilot,and budget a few million more to turn the pilot into a two-hour,"27-minute movie. The cost of the film doubled to $14 million as sets had to be reconstructed and actors recalled.\""
606,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",2005-11-16,7.8,18465,en,184.81
607,The Witch: Part 1. The Subversion,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.",2018-06-27,7.8,367,ko,29.092
629,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",2022-09-16,7.8,1289,en,426.575
637,My Life as a Zucchini,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.",2016-09-22,7.8,1144,fr,10.246
642,Kagemusha,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",1980-04-26,7.8,532,ja,13.647
696,A Woman Under the Influence,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.",1974-09-19,7.8,377,en,9.724
701,The Color Purple,"An epic tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry. After Celie's abusive father marries her off to the equally debasing 'Mister' Albert Johnson, things go from bad to worse, leaving Celie to find companionship anywhere she can. She perseveres, holding on to her dream of one day being reunited with her sister in Africa.",1985-12-18,7.8,1443,en,20.973
703,Nothing Left to Do but Cry,"A teacher (Saverio) and a schoolkeeper (Mario) get lost in the Italian countryside. They find themselves in the late 15th century, they met Leonardo da Vinci and try to teach him how to play cards, they try to stop Columbus, they sing beatles's song etc...",1984-12-20,7.8,1008,it,7.903
706,If Anything Happens I Love You,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.,2020-08-08,7.8,737,en,9.952
707,Bad Seeds,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",2018-11-21,7.8,508,fr,8.075
708,All Quiet on the Western Front,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",2022-10-07,7.8,1974,de,280.305
713,The Untouchables,"Young Treasury Agent Eliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jim Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",1987-06-03,7.8,4942,en,22.058
716,Brief Encounter,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.",1945-11-24,7.8,494,en,14.005
727,A Matter of Life and Death,"When a young RAF pilot miraculously survives bailing out of his aeroplane without a parachute, he falls in love with an American radio operator. But the officials in the other world realise their mistake and dispatch an angel to collect him.",1946-12-15,7.8,312,en,12.124
728,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",2019-09-28,7.8,6192,en,20.367
732,Do the Right Thing,"\"Salvatore \"\"Sal\"\" Fragione is the Italian owner of a pizzeria in Brooklyn. A neighborhood local",Buggin' Out,becomes upset when he sees that the pizzeria's Wall of Fame exhibits only Italian actors. Buggin' Out believes a pizzeria in a black neighborhood should showcase black actors,but Sal disagrees. The wall becomes a symbol of racism and hate to Buggin' Out and to other people in the neighborhood,"and tensions rise.\"",1989-06-14
761,Two Is a Family,A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.,2016-12-07,7.7,2784,fr,16.08
781,Ponyo,"The son of a sailor, 5-year-old Sosuke, lives a quiet life on an oceanside cliff with his mother Lisa. One fateful day, he finds a beautiful goldfish trapped in a bottle on the beach and upon rescuing her, names her Ponyo. But she is no ordinary goldfish.",2008-07-19,7.7,3532,ja,54.472
788,Doctor Who: The Runaway Bride,A young bride in the midst of her wedding finds herself mysteriously transported to the TARDIS. The Doctor must discover what her connection is with the Empress of the Racnoss's plan to destroy the world.,2006-12-25,7.7,205,en,7.763
816,Still Walking,"Twelve years after their beloved eldest son, Junpei, drowned while saving a stranger's life, Kyohei and Toshiko welcome their surviving children home for a family reunion. Younger son Ryota still feels that his parents resent that he isn't the one who died; his new wife, Yukari, is awkwardly meeting the rest of the family for the first time. Daughter Chinami strains to fill the uncomfortable pauses with forced cheer.",2008-06-28,7.7,291,ja,10.048
830,John Mulaney: The Comeback Kid,"\"Armed with boyish charm and a sharp wit, the former \"\"SNL\"\" writer offers sly takes on marriage","his beef with babies and the time he met Bill Clinton.\"",2015-11-13,7.7,206,en
839,A Werewolf Boy,"An unexpected phone call brings an elderly woman to her childhood country cottage, and memories of an orphan boy she knew 47 years ago come flooding back to her.",2012-10-31,7.7,226,ko,20.552
842,Boys,Two teen track stars discover first love as they train for the biggest relay race of their young lives.,2014-01-08,7.7,596,nl,12.201
853,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,2020-02-28,7.7,2590,en,39.071
860,"Black Cat, White Cat","Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.",1998-06-01,7.7,625,sr,12.573
862,The Killing,"Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",1956-06-06,7.7,1238,en,10.874
870,Hair Love,"When dad has to unexpectedly step in for mom to do his daughter Zuri’s hair before a big event, what seems like a simple task is anything but as these locks have a mind of their own!",2019-08-14,7.7,409,en,5.907
885,Stagecoach,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",1939-03-03,7.7,917,en,15.44
894,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",2005-12-06,7.7,2627,en,25.892
898,The Blind Side,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",2009-11-20,7.7,5546,en,55.269
902,Viridiana,"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.",1961-05-17,7.7,434,es,8.135
907,The Warriors,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",1979-02-09,7.7,1798,en,20.397
909,"Germany, Year Zero","In the ruins of post-WWII Berlin, a twelve-year-old boy is left to his own devices in order to help provide for his family.",1948-12-01,7.7,288,it,10.64
915,I Vitelloni,"Five young men dream of success as they drift lazily through life in a small Italian village. Fausto, the group's leader, is a womanizer; Riccardo craves fame; Alberto is a hopeless dreamer; Moraldo fantasizes about life in the city; and Leopoldo is an aspiring playwright. As Fausto chases a string of women, to the horror of his pregnant wife, the other four blunder their way from one uneventful experience to the next.",1953-09-17,7.7,581,it,9.957
928,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",1949-09-02,7.7,380,en,10.549
929,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,2018-08-16,7.7,7854,en,28.598
937,Feel the Beat,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",2020-06-19,7.7,1008,en,13.627
949,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",2007-09-07,7.7,3640,en,18.509
961,Angels with Dirty Faces,"In New York, the boys Rocky Sullivan and Jerry Connelly are best friends and small time thieves. After a robbery, Rocky is arrested and sent to a reformatory school, where he begins his criminal career. Jerry escapes and later becomes a priest. After three years in prison, Rocky is released and demands the return of $100,000 deposited with his solicitor - prior to his jail term.",1938-11-26,7.7,253,en,9.803
969,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices.",1997-08-17,7.6,251,en,9.591
980,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street-urchin Aladdin.  The couple falls in love, although Jasmine may only marry a prince.  After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",1992-11-25,7.6,10165,en,66.437
984,Battleship Potemkin,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",1925-12-24,7.6,976,ru,12.736
990,Andhadhun,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,2018-10-05,7.6,390,hi,11.629
993,Blue Velvet,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.",1986-01-01,7.6,2787,en,17.362
994,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",2022-11-04,7.6,1810,en,144.484
1012,Rurouni Kenshin Part II: Kyoto Inferno,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",2014-08-01,7.6,475,ja,23.874
1019,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",1987-10-04,7.6,1399,en,17.506
1028,The Man from Earth,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",2007-06-10,7.6,1998,en,14.45
1029,Confessions,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,2010-06-04,7.6,770,ja,11.47
1032,Yu-Gi-Oh!: The Dark Side of Dimensions,Yugi and Kaiba have a special duel that transcends dimensions.,2016-04-23,7.6,369,ja,42.925
1035,Monica and Friends: Bonds,"Fluffy, Jimmy Five's pet dog, vanished. He develops an infallible plan to rescue the little dog, but, he will need help from his faithful friends: Monica, Maggy and Smudge. Together, they will face challengers and live incredible adventures to get Fluffy back home.",2019-06-27,7.6,254,pt,7.246
1040,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",2018-03-28,7.6,13805,en,66.948
1043,Arsenic and Old Lace,"Mortimer Brewster, a newspaper drama critic, playwright, and author known for his diatribes against marriage, suddenly falls in love and gets married;  but when he makes a quick trip home to tell his two maiden aunts, he finds out his aunts' hobby - killing lonely old men and burying them in the cellar!",1944-09-01,7.6,759,en,8.661
1045,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",2017-02-24,7.6,15339,en,42.902
1050,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind.",2018-01-26,7.6,1072,en,25.399
1077,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",2008-01-30,7.6,3712,en,18.56
1089,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,1996-10-18,7.6,3053,en,23.059
